Unit price,Quantity,Total,Rating,Year,Month,Day,Hour,Minute,Total Spend,Customer ID,Recency,Frequency,Monetary,Customer Segment,Total Quantity Sold,DayOfWeek,IsWeekend,Avg Unit Price,IsMember,Price_Quantity_Interaction,Product line_Electronic accessories,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Gender_Female,Gender_Male,Payment_Cash,Payment_Credit card,Payment_Ewallet,City_Mandalay,City_Naypyitaw,City_Yangon,Branch_A,Branch_B,Branch_C
25.32,8,212.688,8.7,2019,3,5,20,24,202.56,Member_Female_B,3,85,25571.84,1,854,1,0,52.69952941176471,1,202.56,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
12.12,10,127.26,8.4,2019,3,5,13,44,121.19999999999999,Member_Female_C,0,96,33003.28,2,911,1,0,58.42947916666666,1,121.19999999999999,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
99.89,2,209.769,7.1,2019,2,26,11,48,199.78,Normal_Male_B,1,90,25157.26,3,902,1,0,56.11588888888889,0,199.78,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
75.92,8,637.728,5.5,2019,3,20,14,14,607.36,Normal_Male_B,1,90,25157.26,3,920,2,0,56.11588888888889,0,607.36,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
63.22,2,132.762,8.5,2019,1,1,15,51,126.44,Normal_Female_C,2,82,25744.78,1,971,1,0,52.10853658536585,0,126.44,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
90.24,6,568.512,6.2,2019,1,27,11,17,541.4399999999999,Normal_Female_C,2,82,25744.78,1,952,6,1,52.10853658536585,0,541.4399999999999,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
98.13,1,103.0365,8.9,2019,1,21,17,36,98.13,Member_Female_B,3,85,25571.84,1,920,0,0,52.69952941176471,1,98.13,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
51.52,8,432.768,9.6,2019,2,2,15,47,412.16,Member_Female_A,0,80,25374.35,0,920,5,1,55.868125,1,412.16,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False
73.97,1,77.6685,5.4,2019,2,3,15,53,73.97,Member_Male_B,0,80,25575.48,0,920,6,1,58.165125,1,73.97,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
31.9,1,33.495,9.1,2019,1,5,12,40,31.9,Member_Female_C,0,96,33003.28,2,902,5,1,58.42947916666666,1,31.9,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
69.4,2,145.74,9.0,2019,1,27,19,48,138.8,Normal_Male_C,0,77,25386.1,0,911,6,1,56.48467532467532,0,138.8,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
93.31,2,195.951,6.3,2019,3,25,17,53,186.62,Normal_Female_B,2,77,24836.06,1,920,0,0,55.789350649350645,0,186.62,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
88.45,1,92.8725,9.5,2019,2,25,16,36,88.45,Normal_Male_B,1,90,25157.26,3,920,0,0,56.11588888888889,0,88.45,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
24.18,8,203.112,9.8,2019,1,28,20,54,193.44,Member_Male_A,2,87,25708.96,1,971,0,0,53.011954022988505,1,193.44,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
48.5,3,152.775,6.7,2019,1,8,12,50,145.5,Member_Female_B,3,85,25571.84,1,920,1,0,52.69952941176471,1,145.5,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
84.05,6,529.515,7.7,2019,1,29,10,48,504.29999999999995,Normal_Female_B,2,77,24836.06,1,952,1,0,55.789350649350645,0,504.29999999999995,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
61.29,5,321.7725,7.0,2019,3,29,14,28,306.45,Member_Male_B,0,80,25575.48,0,854,4,0,58.165125,1,306.45,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
15.95,6,100.485,5.1,2019,2,9,17,15,95.69999999999999,Member_Female_C,0,96,33003.28,2,911,5,1,58.42947916666666,1,95.69999999999999,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
90.74,7,666.939,6.2,2019,1,16,18,3,635.18,Member_Female_B,3,85,25571.84,1,920,2,0,52.69952941176471,1,635.18,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
42.91,5,225.2775,6.1,2019,1,5,17,29,214.54999999999998,Normal_Female_A,0,81,25358.19,0,911,5,1,56.30148148148148,0,214.54999999999998,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
54.28,7,398.958,9.3,2019,1,27,18,5,379.96000000000004,Normal_Female_A,0,81,25358.19,0,902,6,1,56.30148148148148,0,379.96000000000004,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
99.55,7,731.6925,7.6,2019,3,14,12,7,696.85,Normal_Male_A,2,92,24701.71,3,971,3,0,54.169347826086955,0,696.85,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
58.39,7,429.1665,8.2,2019,2,23,19,49,408.73,Member_Male_C,0,73,21169.37,0,920,5,1,59.401506849315076,1,408.73,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
51.47,1,54.0435,8.5,2019,3,18,15,52,51.47,Member_Female_C,0,96,33003.28,2,902,0,0,58.42947916666666,1,51.47,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
54.86,5,288.015,9.8,2019,3,29,16,48,274.3,Member_Male_B,0,80,25575.48,0,854,4,0,58.165125,1,274.3,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False
39.39,5,206.7975,8.7,2019,1,22,20,46,196.95,Member_Male_C,0,73,21169.37,0,911,1,0,59.401506849315076,1,196.95,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
34.73,2,72.933,9.7,2019,3,1,18,14,69.46,Normal_Male_A,2,92,24701.71,3,911,4,0,54.169347826086955,0,69.46,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
71.92,5,377.58,4.3,2019,1,17,15,5,359.6,Member_Male_C,0,73,21169.37,0,920,3,0,59.401506849315076,1,359.6,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
45.71,3,143.9865,7.7,2019,3,26,10,34,137.13,Normal_Female_B,2,77,24836.06,1,971,1,0,55.789350649350645,0,137.13,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
83.17,6,523.971,7.3,2019,3,20,11,23,499.02,Member_Female_C,0,96,33003.28,2,911,2,0,58.42947916666666,1,499.02,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
37.44,6,235.872,5.9,2019,2,6,13,55,224.64,Member_Female_A,0,80,25374.35,0,911,2,0,55.868125,1,224.64,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
62.87,2,132.027,5.0,2019,1,1,11,43,125.74,Normal_Male_C,0,77,25386.1,0,854,1,0,56.48467532467532,0,125.74,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True
81.71,6,514.773,8.0,2019,1,27,14,36,490.26,Normal_Male_A,2,92,24701.71,3,952,6,1,54.169347826086955,0,490.26,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
91.41,5,479.9025,7.1,2019,2,25,16,3,457.04999999999995,Member_Female_A,0,80,25374.35,0,920,0,0,55.868125,1,457.04999999999995,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
39.21,4,164.682,9.0,2019,1,16,20,3,156.84,Normal_Male_B,1,90,25157.26,3,902,2,0,56.11588888888889,0,156.84,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
59.86,2,125.706,6.7,2019,1,13,14,55,119.72,Member_Male_B,0,80,25575.48,0,902,6,1,58.165125,1,119.72,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
54.36,10,570.78,6.1,2019,2,7,11,28,543.6,Member_Female_B,3,85,25571.84,1,952,3,0,52.69952941176471,1,543.6,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
98.09,9,926.9505,9.3,2019,2,17,19,41,882.8100000000001,Normal_Male_A,2,92,24701.71,3,920,6,1,54.169347826086955,0,882.8100000000001,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False
25.43,6,160.209,7.0,2019,2,12,19,1,152.57999999999998,Normal_Male_A,2,92,24701.71,3,854,1,0,54.169347826086955,0,152.57999999999998,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
86.68,8,728.112,7.2,2019,1,24,18,4,693.44,Member_Male_A,2,87,25708.96,1,902,3,0,53.011954022988505,1,693.44,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
22.95,10,240.975,8.2,2019,2,6,19,20,229.5,Normal_Male_B,1,90,25157.26,3,971,2,0,56.11588888888889,0,229.5,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
16.31,9,154.1295,8.4,2019,3,26,10,31,146.79,Normal_Female_C,2,82,25744.78,1,952,1,0,52.10853658536585,0,146.79,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
28.32,5,148.68,6.2,2019,3,11,13,28,141.6,Normal_Female_A,0,81,25358.19,0,911,0,0,56.30148148148148,0,141.6,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
16.67,7,122.5245,7.4,2019,2,7,11,36,116.69000000000001,Normal_Male_C,0,77,25386.1,0,911,3,0,56.48467532467532,0,116.69000000000001,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
73.96,1,77.658,5.0,2019,1,5,11,32,73.96,Member_Female_B,3,85,25571.84,1,902,5,1,52.69952941176471,1,73.96,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
97.94,1,102.837,6.9,2019,3,7,11,44,97.94,Normal_Male_A,2,92,24701.71,3,911,3,0,54.169347826086955,0,97.94,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
73.05,4,306.81,4.9,2019,2,25,17,16,292.2,Normal_Female_A,0,81,25358.19,0,902,0,0,56.30148148148148,0,292.2,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
87.48,6,551.124,5.1,2019,2,1,18,43,524.88,Member_Female_C,0,96,33003.28,2,952,4,0,58.42947916666666,1,524.88,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
30.68,3,96.642,9.1,2019,1,22,11,0,92.03999999999999,Normal_Male_A,2,92,24701.71,3,911,1,0,54.169347826086955,0,92.03999999999999,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
75.88,1,79.674,7.1,2019,1,3,10,30,75.88,Member_Male_C,0,73,21169.37,0,854,3,0,59.401506849315076,1,75.88,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
20.18,4,84.756,5.0,2019,2,13,12,14,80.72,Member_Female_B,3,85,25571.84,1,920,2,0,52.69952941176471,1,80.72,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
18.77,6,118.251,5.5,2019,1,28,16,43,112.62,Member_Male_C,0,73,21169.37,0,971,0,0,59.401506849315076,1,112.62,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
71.2,1,74.76,9.2,2019,1,5,20,40,71.2,Normal_Female_B,2,77,24836.06,1,952,5,1,55.789350649350645,0,71.2,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
38.81,4,163.002,4.9,2019,3,19,13,40,155.24,Member_Male_B,0,80,25575.48,0,911,1,0,58.165125,1,155.24,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
29.42,10,308.91,8.9,2019,1,12,16,23,294.20000000000005,Normal_Female_A,0,81,25358.19,0,902,5,1,56.30148148148148,0,294.20000000000005,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
60.95,9,575.9775,6.0,2019,1,7,12,8,548.5500000000001,Normal_Male_A,2,92,24701.71,3,920,0,0,54.169347826086955,0,548.5500000000001,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
51.54,5,270.585,4.2,2019,1,26,17,45,257.7,Normal_Female_B,2,77,24836.06,1,920,5,1,55.789350649350645,0,257.7,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
66.06,6,416.178,7.3,2019,1,23,10,28,396.36,Normal_Female_A,0,81,25358.19,0,971,2,0,56.30148148148148,0,396.36,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
57.27,3,180.4005,6.5,2019,2,9,20,31,171.81,Normal_Male_B,1,90,25157.26,3,902,5,1,56.11588888888889,0,171.81,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
54.31,9,513.2295,8.9,2019,2,22,10,49,488.79,Normal_Female_B,2,77,24836.06,1,902,4,0,55.789350649350645,0,488.79,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
58.24,9,550.368,9.7,2019,2,5,12,34,524.16,Normal_Female_B,2,77,24836.06,1,854,1,0,55.789350649350645,0,524.16,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
22.21,6,139.923,8.6,2019,3,7,10,23,133.26,Normal_Male_C,0,77,25386.1,0,971,3,0,56.48467532467532,0,133.26,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
19.32,7,142.002,6.9,2019,3,25,18,51,135.24,Member_Male_A,2,87,25708.96,1,971,0,0,53.011954022988505,1,135.24,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
37.48,3,118.062,7.7,2019,1,20,13,45,112.44,Normal_Male_B,1,90,25157.26,3,911,6,1,56.11588888888889,0,112.44,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
72.04,2,151.284,9.5,2019,2,4,19,38,144.08,Member_Female_B,3,85,25571.84,1,902,0,0,52.69952941176471,1,144.08,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
98.52,10,1034.46,4.5,2019,1,30,20,23,985.1999999999999,Member_Female_C,0,96,33003.28,2,952,2,0,58.42947916666666,1,985.1999999999999,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
41.66,6,262.458,5.6,2019,1,2,15,24,249.95999999999998,Member_Male_A,2,87,25708.96,1,952,2,0,53.011954022988505,1,249.95999999999998,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
72.42,3,228.123,8.2,2019,3,29,16,54,217.26,Member_Female_A,0,80,25374.35,0,911,4,0,55.868125,1,217.26,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
21.58,9,203.931,7.3,2019,3,14,12,32,194.21999999999997,Normal_Male_B,1,90,25157.26,3,971,3,0,56.11588888888889,0,194.21999999999997,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
89.2,10,936.6,4.4,2019,2,11,15,42,892.0,Normal_Male_C,0,77,25386.1,0,952,0,0,56.48467532467532,0,892.0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
42.42,8,356.328,5.7,2019,1,30,13,58,339.36,Normal_Female_B,2,77,24836.06,1,971,2,0,55.789350649350645,0,339.36,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
74.51,6,469.413,5.0,2019,3,20,15,8,447.06000000000006,Member_Male_A,2,87,25708.96,1,971,2,0,53.011954022988505,1,447.06000000000006,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
99.25,2,208.425,9.0,2019,3,20,13,2,198.5,Normal_Male_B,1,90,25157.26,3,902,2,0,56.11588888888889,0,198.5,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
81.21,10,852.705,6.3,2019,1,17,13,1,812.0999999999999,Normal_Female_A,0,81,25358.19,0,952,3,0,56.30148148148148,0,812.0999999999999,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
49.33,10,517.965,9.4,2019,2,3,16,40,493.29999999999995,Normal_Female_C,2,82,25744.78,1,920,6,1,52.10853658536585,0,493.29999999999995,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
65.74,9,621.243,7.7,2019,1,1,13,55,591.66,Normal_Female_A,0,81,25358.19,0,902,1,0,56.30148148148148,0,591.66,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
79.86,7,586.971,5.5,2019,1,10,10,33,559.02,Normal_Female_B,2,77,24836.06,1,902,3,0,55.789350649350645,0,559.02,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
73.98,7,543.753,4.1,2019,3,2,16,42,517.86,Normal_Female_C,2,82,25744.78,1,920,5,1,52.10853658536585,0,517.86,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
82.04,5,430.71,7.6,2019,2,25,17,16,410.20000000000005,Member_Female_B,3,85,25571.84,1,911,0,0,52.69952941176471,1,410.20000000000005,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
26.67,10,280.035,8.6,2019,1,29,11,48,266.70000000000005,Member_Male_B,0,80,25575.48,0,920,1,0,58.165125,1,266.70000000000005,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
10.13,7,74.4555,8.3,2019,3,10,19,35,70.91000000000001,Member_Male_A,2,87,25708.96,1,952,6,1,53.011954022988505,1,70.91000000000001,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
72.39,2,152.019,8.1,2019,1,13,19,55,144.78,Normal_Male_B,1,90,25157.26,3,952,6,1,56.11588888888889,0,144.78,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
85.91,5,451.0275,8.6,2019,3,22,14,33,429.54999999999995,Normal_Male_A,2,92,24701.71,3,920,4,0,54.169347826086955,0,429.54999999999995,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
81.31,7,597.6285,6.3,2019,3,1,19,49,569.1700000000001,Member_Male_B,0,80,25575.48,0,902,4,0,58.165125,1,569.1700000000001,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
60.3,4,253.26,5.8,2019,2,20,18,43,241.2,Normal_Male_B,1,90,25157.26,3,952,2,0,56.11588888888889,0,241.2,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
31.77,4,133.434,6.2,2019,1,14,14,43,127.08,Normal_Male_C,0,77,25386.1,0,952,0,0,56.48467532467532,0,127.08,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
64.27,4,269.934,7.7,2019,3,26,13,54,257.08,Normal_Female_A,0,81,25358.19,0,854,1,0,56.30148148148148,0,257.08,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
69.51,2,145.971,8.1,2019,3,1,12,15,139.02,Normal_Male_B,1,90,25157.26,3,854,4,0,56.11588888888889,0,139.02,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False
27.22,3,85.743,7.3,2019,1,7,12,37,81.66,Normal_Male_C,0,77,25386.1,0,952,0,0,56.48467532467532,0,81.66,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True
77.68,4,326.256,8.4,2019,2,1,19,54,310.72,Member_Female_A,0,80,25374.35,0,854,4,0,55.868125,1,310.72,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
92.98,2,195.258,8.0,2019,2,13,15,6,185.96,Member_Female_C,0,96,33003.28,2,902,2,0,58.42947916666666,1,185.96,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
18.08,4,75.936,9.5,2019,1,14,18,3,72.32,Member_Female_B,3,85,25571.84,1,902,0,0,52.69952941176471,1,72.32,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
63.06,3,198.639,7.0,2019,1,19,15,58,189.18,Normal_Male_B,1,90,25157.26,3,920,5,1,56.11588888888889,0,189.18,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
51.71,4,217.182,9.8,2019,3,9,13,53,206.84,Normal_Male_A,2,92,24701.71,3,854,5,1,54.169347826086955,0,206.84,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
52.34,3,164.871,9.2,2019,3,27,14,3,157.02,Normal_Female_A,0,81,25358.19,0,952,2,0,56.30148148148148,0,157.02,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
43.06,5,226.065,7.7,2019,2,4,16,38,215.3,Normal_Female_A,0,81,25358.19,0,920,0,0,56.30148148148148,0,215.3,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
59.61,10,625.905,5.3,2019,3,14,11,7,596.1,Normal_Male_C,0,77,25386.1,0,902,3,0,56.48467532467532,0,596.1,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
14.62,5,76.755,4.4,2019,3,4,12,23,73.1,Normal_Male_A,2,92,24701.71,3,854,0,0,54.169347826086955,0,73.1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False
46.53,6,293.139,4.3,2019,3,3,10,54,279.18,Member_Male_C,0,73,21169.37,0,854,6,1,59.401506849315076,1,279.18,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
24.24,7,178.164,9.4,2019,1,27,17,38,169.67999999999998,Member_Female_C,0,96,33003.28,2,911,6,1,58.42947916666666,1,169.67999999999998,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
45.58,1,47.859,9.8,2019,2,7,14,13,45.58,Member_Female_A,0,80,25374.35,0,920,3,0,55.868125,1,45.58,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False
75.2,3,236.88,4.8,2019,2,5,11,51,225.60000000000002,Member_Female_A,0,80,25374.35,0,920,1,0,55.868125,1,225.60000000000002,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
96.8,3,304.92,5.3,2019,3,15,13,5,290.4,Member_Male_B,0,80,25575.48,0,920,4,0,58.165125,1,290.4,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
14.82,3,46.683,8.7,2019,3,1,11,30,44.46,Normal_Male_B,1,90,25157.26,3,854,4,0,56.11588888888889,0,44.46,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
52.2,3,164.43,9.5,2019,2,15,13,30,156.60000000000002,Normal_Male_A,2,92,24701.71,3,952,4,0,54.169347826086955,0,156.60000000000002,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
46.66,9,440.937,5.3,2019,2,17,19,11,419.93999999999994,Normal_Female_C,2,82,25744.78,1,920,6,1,52.10853658536585,0,419.93999999999994,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
36.85,5,193.4625,9.2,2019,1,26,18,53,184.25,Normal_Female_C,2,82,25744.78,1,902,5,1,52.10853658536585,0,184.25,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
70.32,2,147.672,9.6,2019,3,24,14,22,140.64,Member_Female_A,0,80,25374.35,0,911,6,1,55.868125,1,140.64,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
83.08,1,87.234,6.4,2019,1,23,17,16,83.08,Normal_Male_C,0,77,25386.1,0,971,2,0,56.48467532467532,0,83.08,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
64.99,1,68.2395,4.5,2019,1,26,10,6,64.99,Normal_Female_C,2,82,25744.78,1,902,5,1,52.10853658536585,0,64.99,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
77.56,10,814.38,6.9,2019,3,14,20,35,775.6,Normal_Male_C,0,77,25386.1,0,952,3,0,56.48467532467532,0,775.6,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
54.51,6,343.413,7.8,2019,3,17,13,54,327.06,Normal_Female_B,2,77,24836.06,1,920,6,1,55.789350649350645,0,327.06,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
51.89,7,381.3915,4.5,2019,1,8,20,8,363.23,Member_Female_C,0,96,33003.28,2,902,1,0,58.42947916666666,1,363.23,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
31.75,4,133.35,8.6,2019,2,8,15,26,127.0,Normal_Male_B,1,90,25157.26,3,911,4,0,56.11588888888889,0,127.0,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
53.65,7,394.3275,5.2,2019,2,10,12,56,375.55,Member_Female_A,0,80,25374.35,0,902,6,1,55.868125,1,375.55,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
49.79,4,209.118,6.4,2019,3,28,19,16,199.16,Member_Female_C,0,96,33003.28,2,952,3,0,58.42947916666666,1,199.16,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
30.61,1,32.1405,5.2,2019,1,23,12,20,30.61,Normal_Male_A,2,92,24701.71,3,902,2,0,54.169347826086955,0,30.61,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
57.89,2,121.569,8.9,2019,1,17,10,37,115.78,Member_Male_B,0,80,25575.48,0,952,3,0,58.165125,1,115.78,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
28.96,1,30.408,6.2,2019,2,7,10,18,28.96,Normal_Female_A,0,81,25358.19,0,971,3,0,56.30148148148148,0,28.96,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
98.97,9,935.2665,6.7,2019,3,9,11,23,890.73,Member_Female_C,0,96,33003.28,2,952,5,1,58.42947916666666,1,890.73,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
93.22,3,293.643,7.2,2019,1,24,11,45,279.65999999999997,Member_Male_B,0,80,25575.48,0,902,3,0,58.165125,1,279.65999999999997,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
80.93,1,84.9765,9.0,2019,1,19,16,8,80.93,Member_Male_C,0,73,21169.37,0,920,5,1,59.401506849315076,1,80.93,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
67.45,10,708.225,4.2,2019,2,3,11,25,674.5,Member_Male_A,2,87,25708.96,1,952,6,1,53.011954022988505,1,674.5,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
38.72,9,365.904,4.2,2019,3,20,12,24,348.48,Member_Female_A,0,80,25374.35,0,920,2,0,55.868125,1,348.48,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False
72.6,6,457.38,6.9,2019,1,13,19,51,435.59999999999997,Member_Male_B,0,80,25575.48,0,920,6,1,58.165125,1,435.59999999999997,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
87.91,5,461.5275,4.4,2019,3,14,18,10,439.54999999999995,Member_Male_C,0,73,21169.37,0,971,3,0,59.401506849315076,1,439.54999999999995,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
98.53,6,620.739,4.0,2019,1,23,11,22,591.1800000000001,Member_Male_A,2,87,25708.96,1,952,2,0,53.011954022988505,1,591.1800000000001,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False
43.46,6,273.798,8.5,2019,2,7,17,55,260.76,Member_Female_C,0,96,33003.28,2,902,3,0,58.42947916666666,1,260.76,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
71.68,3,225.792,9.2,2019,3,28,15,30,215.04000000000002,Normal_Female_A,0,81,25358.19,0,952,3,0,56.30148148148148,0,215.04000000000002,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
91.61,1,96.1905,9.8,2019,3,20,19,44,91.61,Member_Female_A,0,80,25374.35,0,952,2,0,55.868125,1,91.61,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
94.59,7,695.2365,4.9,2019,1,17,15,27,662.13,Member_Female_B,3,85,25571.84,1,911,3,0,52.69952941176471,1,662.13,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
